timestamp,employee_id,department,daily_ot_hours,pto_hours_taken,unplanned_absence,slack_msg_count,pulse_sentiment_score,burnout_risk_score
2026-07-20 00:00:00,EMP-1054,HR,1.5,0,0,87,8.6,18
2026-07-20 00:00:00,EMP-1055,Finance,0,0,0,104,6.1,26
2026-07-20 00:00:00,EMP-1056,Engineering,1.3,0,0,94,9,14
2026-07-20 00:00:00,EMP-1057,Product,1.2,0,0,61,7.2,30
2026-07-20 00:00:00,EMP-1058,Sales,0,0,0,71,7.7,10
2026-07-20 00:00:00,EMP-1059,Customer Success,1,0,0,98,6,30
2026-07-20 00:00:00,EMP-1060,HR,0,0,0,55,3.4,39
2026-07-20 00:00:00,EMP-1061,Finance,0.6,0,0,88,6.2,30
2026-07-20 00:00:00,EMP-1062,Engineering,1.1,0,0,128,6.9,29
2026-07-20 00:00:00,EMP-1063,Product,0,0,0,62,7.2,18
2026-07-20 00:00:00,EMP-1064,Sales,0,0,1,0,6.5,45
2026-07-20 00:00:00,EMP-1065,Customer Success,0.6,0,0,72,8.1,15
2026-07-20 00:00:00,EMP-1066,HR,2.9,0,0,40,5.6,45
2026-07-20 00:00:00,EMP-1067,Finance,0,0,0,88,6.5,25
2026-07-20 00:00:00,EMP-1068,Engineering,2.6,0,0,142,5.7,50
2026-07-20 00:00:00,EMP-1069,Product,0,0,1,0,5.8,40
2026-07-20 00:00:00,EMP-1070,Sales,1.2,0,0,86,7.2,29
2026-07-20 00:00:00,EMP-1071,Customer Success,0.5,0,0,80,7.4,21
2026-07-20 00:00:00,EMP-1072,HR,2.8,0,0,95,7.6,39
2026-07-20 00:00:00,EMP-1073,Finance,3.1,0,0,108,7.5,43
2026-07-20 00:00:00,EMP-1074,Engineering,1,0,0,108,9.2,10
2026-07-20 00:00:00,EMP-1075,Product,0,0,0,86,8.5,13
2026-07-20 00:00:00,EMP-1076,Sales,0,8,0,0,6.9,13
2026-07-20 00:00:00,EMP-1077,Customer Success,0.6,0,0,72,8.2,15
2026-07-20 00:00:00,EMP-1078,HR,0,0,0,93,5.8,23
2026-07-20 00:00:00,EMP-1079,Finance,0.1,0,0,45,7.9,10
2026-07-20 00:00:00,EMP-1080,Engineering,1.4,0,0,107,8.2,23
2026-07-20 00:00:00,EMP-1081,Product,2.1,0,0,70,4.6,52
2026-07-20 00:00:00,EMP-1082,Sales,0.7,0,0,114,7.4,23
2026-07-20 00:00:00,EMP-1083,Customer Success,3.9,0,0,39,7.3,44
2026-07-20 00:00:00,EMP-1084,HR,0,0,0,85,5.3,23
2026-07-20 00:00:00,EMP-1085,Finance,2.1,0,0,65,6.1,40
2026-07-20 00:00:00,EMP-1086,Engineering,0,8,0,0,7.9,15
2026-07-20 00:00:00,EMP-1087,Product,1.1,0,0,85,7.1,25
2026-07-20 00:00:00,EMP-1088,Sales,0.4,0,0,94,5.9,24
2026-07-20 00:00:00,EMP-1089,Customer Success,2.2,0,0,93,7,38
2026-07-20 00:00:00,EMP-1090,HR,0.1,0,0,130,7.2,20
2026-07-20 00:00:00,EMP-1091,Finance,0.3,0,0,117,6.7,19
2026-07-20 00:00:00,EMP-1092,Engineering,0,0,0,79,7,20
2026-07-20 00:00:00,EMP-1093,Product,0,0,0,126,7.1,13
2026-07-20 00:00:00,EMP-1094,Sales,1,0,0,115,8.6,16
2026-07-20 00:00:00,EMP-1095,Customer Success,2,0,0,94,6.2,35
2026-07-20 00:00:00,EMP-1096,HR,0.9,0,0,74,7.4,24
2026-07-20 00:00:00,EMP-1097,Finance,0.2,0,0,70,6.4,22
2026-07-20 00:00:00,EMP-1098,Engineering,2,0,0,145,5.2,42
2026-07-20 00:00:00,EMP-1099,Product,1.4,0,0,101,5.3,34
2026-07-20 00:00:00,EMP-1100,Sales,1.5,0,0,45,5.1,39
2026-07-21 00:00:00,EMP-1001,Finance,0.2,0,0,59,6.7,16
2026-07-21 00:00:00,EMP-1002,Engineering,3.2,0,0,128,7,44
2026-07-21 00:00:00,EMP-1003,Product,1.1,0,0,107,8,21
2026-07-21 00:00:00,EMP-1004,Sales,3,0,0,65,9.3,30
2026-07-21 00:00:00,EMP-1005,Customer Success,0.4,0,0,87,4.5,35
2026-07-21 00:00:00,EMP-1006,HR,0.1,0,0,111,5.8,24
2026-07-21 00:00:00,EMP-1007,Finance,0,0,0,53,8.3,10
2026-07-21 00:00:00,EMP-1008,Engineering,1.6,0,0,128,8.5,20
2026-07-21 00:00:00,EMP-1009,Product,0.9,0,0,114,7.1,19
2026-07-21 00:00:00,EMP-1010,Sales,1.3,0,0,72,7.1,27
2026-07-21 00:00:00,EMP-1011,Customer Success,2.1,0,0,119,6.6,39
2026-07-21 00:00:00,EMP-1012,HR,1.6,0,0,120,6.5,30
2026-07-21 00:00:00,EMP-1013,Finance,0,0,0,85,6.5,21
2026-07-21 00:00:00,EMP-1014,Engineering,0,0,0,114,4.7,34
2026-07-21 00:00:00,EMP-1015,Product,0,0,0,89,5.9,24
2026-07-21 00:00:00,EMP-1016,Sales,0,0,0,74,6,19
2026-07-21 00:00:00,EMP-1017,Customer Success,4.3,0,0,72,3.8,69
2026-07-21 00:00:00,EMP-1018,HR,0,0,0,79,6.8,14
2026-07-21 00:00:00,EMP-1019,Finance,1.8,0,0,70,7.4,30
2026-07-21 00:00:00,EMP-1020,Engineering,4.8,0,0,100,6.6,61
2026-07-21 00:00:00,EMP-1021,Product,1.7,0,0,87,6.3,32
2026-07-21 00:00:00,EMP-1022,Sales,0.6,0,0,122,5.9,31
2026-07-21 00:00:00,EMP-1023,Customer Success,2.4,0,0,123,7.9,32
2026-07-21 00:00:00,EMP-1024,HR,0,8,0,0,6.1,26
2026-07-21 00:00:00,EMP-1025,Finance,0.7,0,0,69,6,24
2026-07-21 00:00:00,EMP-1026,Engineering,1.9,0,0,97,6.4,38
2026-07-21 00:00:00,EMP-1027,Product,1.1,0,0,80,8.3,14
2026-07-21 00:00:00,EMP-1028,Sales,1.9,0,0,86,9.9,12
2026-07-21 00:00:00,EMP-1029,Customer Success,2.6,0,0,92,6.1,40
2026-07-21 00:00:00,EMP-1030,HR,0.9,0,0,98,7.9,16
2026-07-21 00:00:00,EMP-1031,Finance,0.3,0,0,65,6.6,24
2026-07-21 00:00:00,EMP-1032,Engineering,0,0,0,131,7.8,10
2026-07-21 00:00:00,EMP-1033,Product,0.6,0,0,64,7.1,18
2026-07-21 00:00:00,EMP-1034,Sales,1.8,0,0,139,5.1,46
2026-07-21 00:00:00,EMP-1035,Customer Success,2.5,0,0,41,8.4,27
2026-07-21 00:00:00,EMP-1036,HR,0,0,0,119,10,10
2026-07-21 00:00:00,EMP-1037,Finance,0.3,0,0,95,4,35
2026-07-21 00:00:00,EMP-1038,Engineering,1.9,0,0,116,5.9,34
2026-07-21 00:00:00,EMP-1039,Product,0.6,0,0,114,7.1,22
2026-07-21 00:00:00,EMP-1040,Sales,1.9,0,0,64,7.3,30
2026-07-21 00:00:00,EMP-1041,Customer Success,1.5,0,0,95,4.7,43
2026-07-21 00:00:00,EMP-1042,HR,0,0,0,39,6.4,20
2026-07-21 00:00:00,EMP-1043,Finance,0,0,0,48,3.7,33
2026-07-21 00:00:00,EMP-1044,Engineering,0,0,0,117,7.3,16
2026-07-21 00:00:00,EMP-1045,Product,0.7,0,0,55,8.7,14
2026-07-21 00:00:00,EMP-1046,Sales,0.8,0,0,58,5.8,28
2026-07-21 00:00:00,EMP-1047,Customer Success,3.9,0,0,87,7.6,43
2026-07-21 00:00:00,EMP-1048,HR,0,0,0,58,7.1,14
2026-07-21 00:00:00,EMP-1049,Finance,0,0,0,99,7.7,10
2026-07-21 00:00:00,EMP-1050,Engineering,2.5,0,0,169,8.2,29
2026-07-21 00:00:00,EMP-1051,Product,0.6,0,0,82,7.4,19
2026-07-21 00:00:00,EMP-1052,Sales,0.8,0,0,70,4.3,40
2026-07-21 00:00:00,EMP-1053,Customer Success,1.1,0,0,92,6,36
2026-07-21 00:00:00,EMP-1054,HR,1.5,0,0,81,5.4,37
2026-07-21 00:00:00,EMP-1055,Finance,0,0,0,116,5.7,27
2026-07-21 00:00:00,EMP-1056,Engineering,0.7,0,0,138,7,20
2026-07-21 00:00:00,EMP-1057,Product,1.9,0,0,76,7.3,28
2026-07-21 00:00:00,EMP-1058,Sales,2.3,0,0,114,6.6,40
2026-07-21 00:00:00,EMP-1059,Customer Success,1.3,0,0,110,9.6,13
2026-07-21 00:00:00,EMP-1060,HR,0.7,0,0,133,6.5,23
2026-07-21 00:00:00,EMP-1061,Finance,0,0,0,66,8.2,12
2026-07-21 00:00:00,EMP-1062,Engineering,0.9,0,0,156,7,22
2026-07-21 00:00:00,EMP-1063,Product,0,8,0,0,6.2,23
2026-07-21 00:00:00,EMP-1064,Sales,1.5,0,0,115,5.1,40
2026-07-21 00:00:00,EMP-1065,Customer Success,1.7,0,0,88,6.1,38
2026-07-21 00:00:00,EMP-1066,HR,0.9,0,0,80,5.9,31
2026-07-21 00:00:00,EMP-1067,Finance,3,0,0,104,8.9,27
2026-07-21 00:00:00,EMP-1068,Engineering,2.3,0,0,108,6.5,40
2026-07-21 00:00:00,EMP-1069,Product,0.3,0,0,44,7.3,20
2026-07-21 00:00:00,EMP-1070,Sales,0,0,0,65,5.7,27
2026-07-21 00:00:00,EMP-1071,Customer Success,0.9,0,0,67,6.9,26
2026-07-21 00:00:00,EMP-1072,HR,0.1,0,0,86,6.8,19
2026-07-21 00:00:00,EMP-1073,Finance,2.3,0,0,73,7.5,37
2026-07-21 00:00:00,EMP-1074,Engineering,0.5,0,0,103,7,18
2026-07-21 00:00:00,EMP-1075,Product,1.5,0,0,98,7.1,27
2026-07-21 00:00:00,EMP-1076,Sales,2.1,0,0,66,7.9,30
2026-07-21 00:00:00,EMP-1077,Customer Success,0.3,0,0,108,5.8,22
2026-07-21 00:00:00,EMP-1078,HR,0.2,0,0,76,7,15
2026-07-21 00:00:00,EMP-1079,Finance,1.1,0,0,80,6.6,32
2026-07-21 00:00:00,EMP-1080,Engineering,1.7,0,0,145,6,34
2026-07-21 00:00:00,EMP-1081,Product,0.2,0,0,103,6.7,16
2026-07-21 00:00:00,EMP-1082,Sales,2.9,0,0,96,7.9,36
2026-07-21 00:00:00,EMP-1083,Customer Success,1.3,0,0,89,6,32
2026-07-21 00:00:00,EMP-1084,HR,0,0,0,69,6.4,18
2026-07-21 00:00:00,EMP-1085,Finance,0,0,0,84,6.7,15
2026-07-21 00:00:00,EMP-1086,Engineering,2.8,0,0,112,7.2,38
2026-07-21 00:00:00,EMP-1087,Product,0,0,0,97,6.4,23
2026-07-21 00:00:00,EMP-1088,Sales,3,0,0,101,7.7,33
2026-07-21 00:00:00,EMP-1089,Customer Success,1.7,0,0,76,9.8,13
2026-07-21 00:00:00,EMP-1090,HR,0,0,0,71,6.6,20
2026-07-21 00:00:00,EMP-1091,Finance,0,0,0,87,5.5,27
2026-07-21 00:00:00,EMP-1092,Engineering,2.4,0,0,114,3.6,57
2026-07-21 00:00:00,EMP-1093,Product,0.4,0,0,85,7.4,22
2026-07-21 00:00:00,EMP-1094,Sales,0.4,0,0,111,5.9,22
2026-07-21 00:00:00,EMP-1095,Customer Success,1.2,0,0,89,8,25
2026-07-21 00:00:00,EMP-1096,HR,0,0,0,108,9.1,10
2026-07-21 00:00:00,EMP-1097,Finance,1.3,0,0,101,4.1,43
2026-07-21 00:00:00,EMP-1098,Engineering,0.4,0,0,127,7,17
2026-07-21 00:00:00,EMP-1099,Product,0.3,0,0,126,6.8,21
2026-07-21 00:00:00,EMP-1100,Sales,0.8,0,0,68,6.1,33
2026-07-22 00:00:00,EMP-1001,Finance,0,0,0,106,7.9,10
2026-07-22 00:00:00,EMP-1002,Engineering,1.6,0,0,114,7.4,31
2026-07-22 00:00:00,EMP-1003,Product,0.1,0,0,88,5.8,26
2026-07-22 00:00:00,EMP-1004,Sales,3,0,0,110,5.9,52
2026-07-22 00:00:00,EMP-1005,Customer Success,1.3,0,0,76,6.6,34
2026-07-22 00:00:00,EMP-1006,HR,2.1,0,0,142,4.9,47
2026-07-22 00:00:00,EMP-1007,Finance,1,0,0,94,6.9,25
2026-07-22 00:00:00,EMP-1008,Engineering,1.9,0,0,102,7,33
2026-07-22 00:00:00,EMP-1009,Product,0,0,0,117,5.8,21
2026-07-22 00:00:00,EMP-1010,Sales,0,0,1,0,8.7,31
2026-07-22 00:00:00,EMP-1011,Customer Success,0.3,0,0,105,8.5,10
2026-07-22 00:00:00,EMP-1012,HR,1.9,0,0,84,8.7,26
2026-07-22 00:00:00,EMP-1013,Finance,0,0,0,116,8.4,10
2026-07-22 00:00:00,EMP-1014,Engineering,1.8,0,0,142,6.3,38
2026-07-22 00:00:00,EMP-1015,Product,0,0,0,64,7.9,16
2026-07-22 00:00:00,EMP-1016,Sales,0.2,0,0,84,7.5,19
2026-07-22 00:00:00,EMP-1017,Customer Success,0,0,0,44,7.1,12
2026-07-22 00:00:00,EMP-1018,HR,0.7,0,0,104,5.1,33
2026-07-22 00:00:00,EMP-1019,Finance,0,0,0,125,5.8,20
2026-07-22 00:00:00,EMP-1020,Engineering,2.4,0,0,109,7.6,31
2026-07-22 00:00:00,EMP-1021,Product,2.9,0,0,45,8.7,28
2026-07-22 00:00:00,EMP-1022,Sales,0.6,0,0,106,6.6,29
2026-07-22 00:00:00,EMP-1023,Customer Success,3.2,0,0,74,6.4,45
2026-07-22 00:00:00,EMP-1024,HR,0,0,0,63,5.6,27
2026-07-22 00:00:00,EMP-1025,Finance,0,0,0,119,7.6,10
2026-07-22 00:00:00,EMP-1026,Engineering,1.1,0,0,130,7.3,23
2026-07-22 00:00:00,EMP-1027,Product,1.3,0,0,114,4.7,43
2026-07-22 00:00:00,EMP-1028,Sales,0.9,0,0,108,4.2,45
2026-07-22 00:00:00,EMP-1029,Customer Success,2.3,0,0,21,5.9,41
2026-07-22 00:00:00,EMP-1030,HR,0,0,0,115,7.8,12
2026-07-22 00:00:00,EMP-1031,Finance,1.5,0,0,90,6.1,32
2026-07-22 00:00:00,EMP-1032,Engineering,2.4,0,0,139,6.5,40
2026-07-22 00:00:00,EMP-1033,Product,1.3,0,0,66,5.4,39
2026-07-22 00:00:00,EMP-1034,Sales,0.7,0,0,64,7.4,24
2026-07-22 00:00:00,EMP-1035,Customer Success,1.1,0,0,142,7.4,27
2026-07-22 00:00:00,EMP-1036,HR,0.3,0,0,121,7.2,22
2026-07-22 00:00:00,EMP-1037,Finance,0.4,0,0,96,6.4,25
2026-07-22 00:00:00,EMP-1038,Engineering,1,0,0,125,7.4,24
2026-07-22 00:00:00,EMP-1039,Product,0.3,0,0,83,7.6,15
2026-07-22 00:00:00,EMP-1040,Sales,0,0,0,111,7.9,13
2026-07-22 00:00:00,EMP-1041,Customer Success,1.3,0,0,35,3.9,44
2026-07-22 00:00:00,EMP-1042,HR,0.7,0,0,83,7.3,19
2026-07-22 00:00:00,EMP-1043,Finance,2.8,0,0,85,9.5,24
2026-07-22 00:00:00,EMP-1044,Engineering,3.8,0,0,137,7.3,43
2026-07-22 00:00:00,EMP-1045,Product,0,0,1,0,7,36
2026-07-22 00:00:00,EMP-1046,Sales,0.8,0,0,109,6.1,32
2026-07-22 00:00:00,EMP-1047,Customer Success,2.3,0,0,50,8.3,25
2026-07-22 00:00:00,EMP-1048,HR,0.8,0,0,68,6.2,24
2026-07-22 00:00:00,EMP-1049,Finance,0,0,0,57,8.3,10
2026-07-22 00:00:00,EMP-1050,Engineering,0,0,0,126,7.9,14
2026-07-22 00:00:00,EMP-1051,Product,0,0,0,42,5.5,23
2026-07-22 00:00:00,EMP-1052,Sales,2,0,0,89,6.8,33
2026-07-22 00:00:00,EMP-1053,Customer Success,0.1,0,0,98,8.6,11
2026-07-22 00:00:00,EMP-1054,HR,0,0,1,0,6.2,46
2026-07-22 00:00:00,EMP-1055,Finance,0.5,0,0,78,7.3,23
2026-07-22 00:00:00,EMP-1056,Engineering,1.5,0,0,103,8.8,14
2026-07-22 00:00:00,EMP-1057,Product,0,0,0,68,4.7,33
2026-07-22 00:00:00,EMP-1058,Sales,0.3,0,0,87,7.3,19
2026-07-22 00:00:00,EMP-1059,Customer Success,3.6,0,0,69,5.7,50
2026-07-22 00:00:00,EMP-1060,HR,0.4,0,0,105,5.4,25
2026-07-22 00:00:00,EMP-1061,Finance,1.4,0,0,148,9.4,14
2026-07-22 00:00:00,EMP-1062,Engineering,0.3,0,0,83,8.5,10
2026-07-22 00:00:00,EMP-1063,Product,0,0,0,97,7.5,13
2026-07-22 00:00:00,EMP-1064,Sales,0.4,0,0,120,7.6,17
2026-07-22 00:00:00,EMP-1065,Customer Success,0,0,1,0,6.8,36
2026-07-22 00:00:00,EMP-1066,HR,0.3,0,0,91,7.2,22
2026-07-22 00:00:00,EMP-1067,Finance,2.9,0,0,98,5.7,50
2026-07-22 00:00:00,EMP-1068,Engineering,2.3,0,0,128,7.5,28
2026-07-22 00:00:00,EMP-1069,Product,0,0,0,64,6.7,16
2026-07-22 00:00:00,EMP-1070,Sales,0,0,0,124,8.8,10
2026-07-22 00:00:00,EMP-1071,Customer Success,2.1,0,0,96,6.9,32
2026-07-22 00:00:00,EMP-1072,HR,1.4,0,0,106,7.9,25
2026-07-22 00:00:00,EMP-1073,Finance,1.3,0,0,79,8.1,16
2026-07-22 00:00:00,EMP-1074,Engineering,4.3,0,0,144,6.5,55
2026-07-22 00:00:00,EMP-1075,Product,2.9,0,0,65,6.1,50
2026-07-22 00:00:00,EMP-1076,Sales,1.5,0,0,85,4.5,45
2026-07-22 00:00:00,EMP-1077,Customer Success,0.7,0,0,62,7.7,18
2026-07-22 00:00:00,EMP-1078,HR,0.3,0,0,104,7.2,17
2026-07-22 00:00:00,EMP-1079,Finance,0.4,0,0,104,4.9,37
2026-07-22 00:00:00,EMP-1080,Engineering,1.9,0,0,103,8,28
2026-07-22 00:00:00,EMP-1081,Product,0,0,1,0,6.9,39
2026-07-22 00:00:00,EMP-1082,Sales,0,0,0,100,6.5,21
2026-07-22 00:00:00,EMP-1083,Customer Success,0,0,0,85,7.3,11
2026-07-22 00:00:00,EMP-1084,HR,1.5,0,0,25,5.5,39
2026-07-22 00:00:00,EMP-1085,Finance,0,0,0,58,5.9,25
2026-07-22 00:00:00,EMP-1086,Engineering,3.3,0,0,135,7.3,41
2026-07-22 00:00:00,EMP-1087,Product,0,0,0,86,5.9,21
2026-07-22 00:00:00,EMP-1088,Sales,0,0,0,145,7.3,17
2026-07-22 00:00:00,EMP-1089,Customer Success,0,0,0,70,8,10
2026-07-22 00:00:00,EMP-1090,HR,3,0,0,131,7.3,44
2026-07-22 00:00:00,EMP-1091,Finance,0,0,0,85,7.2,11
2026-07-22 00:00:00,EMP-1092,Engineering,2.6,0,0,117,7.7,36
2026-07-22 00:00:00,EMP-1093,Product,0,0,0,52,6.6,15
2026-07-22 00:00:00,EMP-1094,Sales,0,8,0,0,7,13
2026-07-22 00:00:00,EMP-1095,Customer Success,0.4,0,0,127,6.5,28
2026-07-22 00:00:00,EMP-1096,HR,0.9,0,0,116,7,28
2026-07-22 00:00:00,EMP-1097,Finance,0.1,0,0,78,7.1,15
2026-07-22 00:00:00,EMP-1098,Engineering,0,0,0,109,3.8,36
2026-07-22 00:00:00,EMP-1099,Product,0,0,0,68,6.8,22
2026-07-22 00:00:00,EMP-1100,Sales,0,0,0,88,8.2,10
2026-07-23 00:00:00,EMP-1001,Finance,1.9,0,0,72,4.5,45
2026-07-23 00:00:00,EMP-1002,Engineering,2.2,0,0,137,8.6,27
2026-07-23 00:00:00,EMP-1003,Product,2.6,0,0,77,8.3,26
2026-07-23 00:00:00,EMP-1004,Sales,1.7,0,0,79,6.8,28
2026-07-23 00:00:00,EMP-1005,Customer Success,0.6,0,0,87,7.3,20
2026-07-23 00:00:00,EMP-1006,HR,2.2,0,0,118,5.4,43
2026-07-23 00:00:00,EMP-1007,Finance,1.8,0,0,123,5.9,42
2026-07-23 00:00:00,EMP-1008,Engineering,2.1,0,0,92,6.4,39
2026-07-23 00:00:00,EMP-1009,Product,2.3,0,0,76,7,40
2026-07-23 00:00:00,EMP-1010,Sales,1.9,0,0,126,6,41
2026-07-23 00:00:00,EMP-1011,Customer Success,2,0,0,54,7.9,23
2026-07-23 00:00:00,EMP-1012,HR,1.5,0,0,80,5.5,40
2026-07-23 00:00:00,EMP-1013,Finance,0,0,0,106,5.5,27
2026-07-23 00:00:00,EMP-1014,Engineering,2.6,0,0,123,5,49
2026-07-23 00:00:00,EMP-1015,Product,1.1,0,0,50,7.8,20
2026-07-23 00:00:00,EMP-1016,Sales,0,0,0,103,7.8,10
2026-07-23 00:00:00,EMP-1017,Customer Success,1.9,0,0,45,6.9,33
2026-07-23 00:00:00,EMP-1018,HR,0.2,0,0,86,5.1,32
2026-07-23 00:00:00,EMP-1019,Finance,0,8,0,0,6.2,22
2026-07-23 00:00:00,EMP-1020,Engineering,2.3,0,0,135,8.1,26
2026-07-23 00:00:00,EMP-1021,Product,0,0,1,0,6.7,34
2026-07-23 00:00:00,EMP-1022,Sales,0,8,0,0,6.2,21
2026-07-23 00:00:00,EMP-1023,Customer Success,0,0,0,101,5.4,27
2026-07-23 00:00:00,EMP-1024,HR,1.3,0,0,90,7.4,24
2026-07-23 00:00:00,EMP-1025,Finance,1,0,0,112,9.2,11
2026-07-23 00:00:00,EMP-1026,Engineering,2.7,0,0,103,6.6,39
2026-07-23 00:00:00,EMP-1027,Product,0,0,0,123,7.4,17
2026-07-23 00:00:00,EMP-1028,Sales,0,0,0,119,5,29
2026-07-23 00:00:00,EMP-1029,Customer Success,0,8,0,0,8.1,10
2026-07-23 00:00:00,EMP-1030,HR,1.2,0,0,101,6.8,24
2026-07-23 00:00:00,EMP-1031,Finance,0.7,0,0,101,7,26
2026-07-23 00:00:00,EMP-1032,Engineering,0.9,0,0,101,6.2,30
2026-07-23 00:00:00,EMP-1033,Product,1.2,0,0,63,9.2,10
2026-07-23 00:00:00,EMP-1034,Sales,0,0,0,98,8.4,11
2026-07-23 00:00:00,EMP-1035,Customer Success,1.6,0,0,98,3.8,46
2026-07-23 00:00:00,EMP-1036,HR,0.1,0,0,94,6.6,25
2026-07-23 00:00:00,EMP-1037,Finance,0.7,0,0,64,6.3,31
2026-07-23 00:00:00,EMP-1038,Engineering,1.7,0,0,143,7.1,32
2026-07-23 00:00:00,EMP-1039,Product,2,0,0,72,6.1,34
2026-07-23 00:00:00,EMP-1040,Sales,0,0,0,84,7.3,15
2026-07-23 00:00:00,EMP-1041,Customer Success,0.9,0,0,80,6.6,23
2026-07-23 00:00:00,EMP-1042,HR,0,0,0,82,5.3,24
2026-07-23 00:00:00,EMP-1043,Finance,0,0,0,73,6.1,25
2026-07-23 00:00:00,EMP-1044,Engineering,2.8,0,0,84,5.2,49
2026-07-23 00:00:00,EMP-1045,Product,0,0,0,93,7.9,14
2026-07-23 00:00:00,EMP-1046,Sales,0,0,0,37,6.6,19
2026-07-23 00:00:00,EMP-1047,Customer Success,0.7,0,0,110,6.9,19
2026-07-23 00:00:00,EMP-1048,HR,0.4,0,0,107,6.1,30
2026-07-23 00:00:00,EMP-1049,Finance,0,0,0,72,7.6,16
2026-07-23 00:00:00,EMP-1050,Engineering,0,0,0,124,5.6,29
2026-07-23 00:00:00,EMP-1051,Product,0.5,0,0,76,9.3,10
2026-07-23 00:00:00,EMP-1052,Sales,0,0,0,108,6.4,17
2026-07-23 00:00:00,EMP-1053,Customer Success,0.6,0,0,127,7.9,12
2026-07-23 00:00:00,EMP-1054,HR,0.5,0,0,128,6.9,26
2026-07-23 00:00:00,EMP-1055,Finance,1,0,0,82,6.9,26
2026-07-23 00:00:00,EMP-1056,Engineering,1.7,0,0,114,7.1,28
2026-07-23 00:00:00,EMP-1057,Product,1,0,0,74,7.3,26
2026-07-23 00:00:00,EMP-1058,Sales,0.3,0,0,116,6.1,22
2026-07-23 00:00:00,EMP-1059,Customer Success,1.1,0,0,103,7.4,23
2026-07-23 00:00:00,EMP-1060,HR,2.5,0,0,57,7.6,33
2026-07-23 00:00:00,EMP-1061,Finance,0,0,0,62,7.4,10
2026-07-23 00:00:00,EMP-1062,Engineering,3,0,0,67,6.1,42
2026-07-23 00:00:00,EMP-1063,Product,0.7,0,0,99,7.7,20
2026-07-23 00:00:00,EMP-1064,Sales,1.7,0,0,133,5.1,44
2026-07-23 00:00:00,EMP-1065,Customer Success,3.3,0,0,63,9.2,30
2026-07-23 00:00:00,EMP-1066,HR,0.2,0,0,54,7.6,19
2026-07-23 00:00:00,EMP-1067,Finance,0,0,0,92,5.1,32
2026-07-23 00:00:00,EMP-1068,Engineering,2.5,0,0,112,7.1,34
2026-07-23 00:00:00,EMP-1069,Product,0,0,0,56,8.6,11
2026-07-23 00:00:00,EMP-1070,Sales,0.3,0,0,64,6.1,20
2026-07-23 00:00:00,EMP-1071,Customer Success,3.8,0,0,106,7.1,46
2026-07-23 00:00:00,EMP-1072,HR,0,0,0,80,7.6,10
2026-07-23 00:00:00,EMP-1073,Finance,0,0,0,124,6.5,18
2026-07-23 00:00:00,EMP-1074,Engineering,0.9,0,0,132,7,20
2026-07-23 00:00:00,EMP-1075,Product,0,0,0,62,8.5,10
2026-07-23 00:00:00,EMP-1076,Sales,2.5,0,0,60,5.6,50
2026-07-23 00:00:00,EMP-1077,Customer Success,2.1,0,0,133,5.8,39
2026-07-23 00:00:00,EMP-1078,HR,0,0,0,69,6.5,16
2026-07-23 00:00:00,EMP-1079,Finance,0.5,0,0,90,5.1,36
2026-07-23 00:00:00,EMP-1080,Engineering,1.2,0,0,94,7.9,23
2026-07-23 00:00:00,EMP-1081,Product,0,8,0,0,4.8,31
2026-07-23 00:00:00,EMP-1082,Sales,0.5,0,0,105,7.8,21
2026-07-23 00:00:00,EMP-1083,Customer Success,0.7,0,0,76,8.1,21
2026-07-23 00:00:00,EMP-1084,HR,0.4,0,0,75,7.9,16
2026-07-23 00:00:00,EMP-1085,Finance,0,0,0,76,8.8,10
2026-07-23 00:00:00,EMP-1086,Engineering,1,0,0,150,6.5,29
2026-07-23 00:00:00,EMP-1087,Product,0,0,0,84,7.2,14
2026-07-23 00:00:00,EMP-1088,Sales,0.7,0,0,113,9,15
2026-07-23 00:00:00,EMP-1089,Customer Success,1.2,0,0,102,7.8,18
2026-07-23 00:00:00,EMP-1090,HR,2,0,0,86,8.1,24
2026-07-23 00:00:00,EMP-1091,Finance,1.3,0,0,87,6.6,29
2026-07-23 00:00:00,EMP-1092,Engineering,1.1,0,0,114,6,32
2026-07-23 00:00:00,EMP-1093,Product,0.7,0,0,68,7.3,22
2026-07-23 00:00:00,EMP-1094,Sales,3,0,0,41,7.5,39
2026-07-23 00:00:00,EMP-1095,Customer Success,0.7,0,0,103,6.8,24
2026-07-23 00:00:00,EMP-1096,HR,0,0,0,49,7.6,18
2026-07-23 00:00:00,EMP-1097,Finance,1,0,0,95,4.2,44
2026-07-23 00:00:00,EMP-1098,Engineering,1.1,0,0,122,6,27
2026-07-23 00:00:00,EMP-1099,Product,1.3,0,0,79,5.3,40
2026-07-23 00:00:00,EMP-1100,Sales,0.8,0,0,74,8.2,12
2026-07-24 00:00:00,EMP-1001,Finance,0,0,0,90,9,10
2026-07-24 00:00:00,EMP-1002,Engineering,0,0,0,139,5.3,24
2026-07-24 00:00:00,EMP-1003,Product,0,8,0,0,6.4,22
2026-07-24 00:00:00,EMP-1004,Sales,0.7,0,0,110,8.4,13
2026-07-24 00:00:00,EMP-1005,Customer Success,2.9,0,0,76,7.3,34
2026-07-24 00:00:00,EMP-1006,HR,1.9,0,0,83,7.4,28
2026-07-24 00:00:00,EMP-1007,Finance,1.9,0,0,117,6.6,33
2026-07-24 00:00:00,EMP-1008,Engineering,0.7,0,0,109,6.2,24
